,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
toy,0.12012939,0.077157035,0.06812167,0.031938512,0.0013856962,0.028032675,0.05201342,-0.0035582352,0.045829084,0.06842612,0.028176809,-0.06592834,0.12218745,0.04544515,0.025775505,0.039418507,-0.003614692,0.041036613,-0.004880039,0.03626758,-0.06712558,-0.096768536,-0.0023603113,-0.05801551,-0.05865229,-0.09237607,-0.10963118,-0.022279197,-0.13251416,0.010814516,-0.067874685,-0.04529959,-0.019053357,-0.113182195,-0.04512145,-0.060463566,-0.175855,-0.112503305,-0.0472518,-0.022191677,-0.11275764,-0.09568034,-0.09802379,-0.13136698,0.1268399,0.08553478,-0.010346267,-0.07638283,-0.02026194,0.042390373,0.024094354,0.05417382,0.28858253,0.036773615,0.10413898,0.08821999,0.0844439,0.0007365346,-0.17176095,-0.11648008,-0.028924858,0.021164827,0.07675366,0.06065064,-0.005957521,-0.09533109,-0.06293676,-0.052206416,-0.03433315,-0.03587132,-0.12492906,-0.09713568,-0.051155288,-0.05109685,-0.10142953,-0.039654914,-0.026755437,-0.06467338,-0.13201955,-0.10863447,-0.14507183,-0.09907287,-0.14110184,-0.06645851,-0.121805206,-0.085180566,-0.065399766,-0.06170155,-0.03584488,-0.055667948,-0.08704198,-0.0872033,-0.024925008,-0.015314316,-0.14501382,-0.016734414,-0.021710116,0.01353375,0.08412732,0.16278651,-0.030757975,-0.045351364,-0.0991925,0.08401163,0.04854094,0.060111485,0.092997834,0.03798303,0.01719864,0.008059096,0.056361496,-0.046033006,0.025357332,-0.10136351,0.05869912,0.03934238,0.06499542,-0.0026709028,0.022095252,-0.010821358,0.023810394,-0.021359859,-0.07246778,-0.02403078,-0.027381029,0.04969955,-0.08800171,-0.12793404,-0.021767195,-0.02310681,-0.045457937,0.06920471,0.071620315,0.14465001,0.087619215,0.046019994,0.06375283,0.04007444,0.016474137,0.029567033,-0.036846116,-0.0047751106,-0.019427337,-0.050338548,-0.008840289,-0.006305974,0.0024010837,0.02808128,-0.0179188,0.06407791,0.027750282,1.0000001,0.31284896,0.09171645,0.17769635,0.08080155,0.027000306,0.08656242,0.032505114,0.037538815,0.05380278,0.4162107,-0.09929812
doll,-0.021525577,-0.0027835397,0.008121498,-0.010838985,-0.023928713,0.014210633,-0.028478293,-0.07323522,-0.042565018,-0.063528135,0.008281735,0.035277132,-0.037499893,-0.047241483,-0.0677481,0.06943335,0.060104717,0.08239029,0.08018281,-0.008418743,-0.07113372,-0.08146021,-0.02837647,0.0166168,-0.079958856,-0.0002765935,0.10500885,-0.03516838,0.02019266,0.08730027,-0.07014206,-0.11366609,-0.08740058,-0.1056522,-0.05868141,-0.05950558,-0.026067661,0.018270668,-0.039567456,0.044990413,-0.00042026117,-0.008761384,-0.07300798,0.018925771,0.13089009,0.08042802,0.006135961,0.010207031,-0.02404585,0.04664237,0.024350384,0.02217604,0.16447517,0.04113734,0.010996526,0.01849271,0.025268398,0.030099388,-0.058844972,-0.04602342,-0.069846794,-0.047888342,0.025864016,0.0638318,-0.05232632,-0.07978878,-0.1073339,-0.07185172,-0.037235335,-0.08514741,-0.06124208,-0.1373295,-0.06836213,-0.06412729,-0.04889498,-0.05186185,-0.07029896,0.055648066,-0.056245428,-0.07252611,-0.13338464,-0.11426846,-0.12741227,-0.12915914,-0.10459541,-0.14886007,-0.068372056,-0.17124802,-0.15289322,-0.08933313,-0.13484761,-0.074190564,0.0107488325,0.045695476,-0.007770312,0.003485885,-0.012924052,-0.0064053563,0.018714981,0.020659395,-0.022055425,0.011245295,0.05228939,0.04159245,-0.021283215,0.013234952,-0.0038384553,-0.04421112,-0.00022762641,-0.063959025,-0.056146447,-0.0407174,-0.032168202,-0.03126053,0.048006088,0.02699996,0.118290365,0.010835413,-0.056775007,0.039803095,0.044037603,-0.081681915,-0.0756114,0.041306265,-0.039420445,-0.009366014,-0.10942738,-0.06249334,-0.015333997,0.09829441,-0.022751536,-0.05261039,-0.09032537,-0.04695356,-0.05840993,-0.025881413,0.35460216,0.24159095,0.043144904,0.085653484,0.13582571,0.12590167,0.15159178,-0.0077334736,0.03833271,0.06536171,0.07014549,0.1334647,0.023168413,-0.0061972514,0.020620022,0.31284896,1.0000001,0.11307351,0.20084277,0.15527622,-0.017202884,0.017720964,0.055556364,0.07505588,0.10715966,0.1736467,-0.105202705
necklace,-0.022012006,-0.085733674,-0.026364647,-0.077796325,0.0029205913,-0.033404272,-0.036060188,-0.14861023,-0.13473013,-0.06495322,-0.053130742,-0.09539834,-0.02106675,-0.044469412,-0.10410331,-0.09971419,-0.052290414,-0.06990993,-0.006353995,0.19285457,-0.008372882,0.028670771,0.006854006,-0.01182784,-0.06502876,-0.044523656,0.11123692,0.13156237,0.06419475,-1.4079735e-05,0.021205239,0.058268636,0.12701848,-0.03823752,-0.08198227,-0.049847744,-0.13224375,-0.14483663,0.039754227,0.004427316,0.030341957,0.0028903931,-0.06930035,-0.036140785,-0.04924827,0.00079135597,-0.015308188,0.118580714,0.04616173,0.13175184,-0.07708066,-0.035488624,-0.10669659,-0.05007904,0.08834489,0.033519592,-0.01954753,-0.045654073,-0.16466492,-0.13845734,-0.087193,0.12463647,-0.07908023,0.07489787,-0.016300058,-0.17331398,-0.09552618,-0.13568157,-0.09200426,-0.019200778,-0.14161961,-0.17778525,-0.10898655,-0.08456208,-0.09984901,-0.13219984,-0.0073049925,0.004913986,-0.063145965,-0.080226555,0.025175601,-0.093118,-0.09200757,-0.113456696,-0.16251993,-0.215424,-0.14584798,-0.17815614,-0.13325831,-0.07730266,-0.12887342,-0.18829963,-0.124200776,-0.050185554,-0.13896126,0.16177788,-0.0627569,0.011093017,-0.018172732,-0.047247738,0.118852176,-0.048422918,-0.023441505,-0.017989729,0.007406962,0.057939965,-0.115224876,-0.12348558,-0.098299034,-0.024152616,0.027605657,0.01833553,0.0605156,-0.055517796,0.10283162,0.21855357,0.13419777,0.063246794,0.12029107,0.09732063,0.10347069,-0.07715986,-0.031263683,0.026221259,0.022353264,-0.100219645,-0.09233809,-0.112733066,-0.07521847,0.12811992,0.11046665,0.045757867,-0.04998397,0.104926616,-0.009618343,0.109617084,0.356207,0.20612124,0.18375716,0.20854625,0.105062455,0.19251746,0.29637703,0.047946807,0.089045614,0.094048254,0.094765946,0.16243574,0.104276314,0.06747524,0.0882518,0.09171645,0.11307351,1.0000001,0.31395003,0.3214857,0.23202044,0.15502578,0.24826425,0.111375615,-0.04072597,0.058971122,-0.13309108
bib,-0.103556685,-0.08436261,-0.07527928,-0.07084353,-0.102553874,-0.04234326,-0.06642739,-0.1838181,-0.10293791,-0.11658152,-0.07674421,-0.070485696,0.025298929,-0.050618082,-0.12747046,-0.055871572,-0.09038821,-0.059107974,-0.04141224,-0.010025453,-0.14141476,-0.13525788,-0.15198892,-0.12553951,-0.17487557,-0.1798522,-0.06456749,-0.009861218,-0.095382415,-0.045512863,-0.06167326,-0.12979797,-0.07129859,-0.057983533,-0.080471255,-0.04143942,-0.15116191,-0.09586106,0.019564305,0.0015855933,0.004421071,0.015169315,0.028441645,0.03533694,0.279671,0.30401617,0.029912382,0.0728878,0.08835514,0.071914874,-0.06950251,-0.086690485,0.057644118,-0.08561233,0.021930203,0.014844006,-0.07980119,-0.021536838,-0.12590858,-0.0955902,-0.023229843,0.04734417,0.07043686,0.19941182,-0.04061328,-0.1379919,-0.024122559,-0.031787295,0.00037912326,-0.06571119,-0.015547499,-0.0863951,-0.094999984,-0.1205976,-0.094374396,-0.13158473,-0.060923178,-0.03217493,-0.08060293,-0.09778577,-0.09289101,-0.097865164,-0.054540686,-0.14253078,-0.11015038,-0.18461552,-0.19566163,-0.15788725,-0.1687034,-0.08367267,-0.113681674,-0.15707055,-0.088021055,-0.09830783,-0.08177173,0.009757792,-0.13686967,-0.115427956,-0.058452237,-0.009968319,0.048427425,-0.060141828,-0.033322744,0.09657648,0.03326681,0.044656787,-0.039602123,-0.027124668,0.000493624,-0.012246128,-0.1127093,-0.10644333,-0.10037084,-0.11999546,0.1041535,0.1467611,0.18023637,0.13713858,0.0050117485,0.08745919,0.04004723,0.0013513239,-0.10794577,0.27784944,0.1473937,0.0076609575,0.03026232,0.2321153,0.15353401,0.3720265,0.26638144,0.10737389,0.03725775,0.17037857,-0.07805996,0.014859755,0.23249161,0.3149068,0.15422226,0.14870818,0.061563924,0.16348374,0.21393636,0.044513274,0.14546949,0.039720643,0.1345576,0.45403504,0.2051791,0.3010813,0.0064227786,0.17769635,0.20084277,0.31395003,1.0000001,0.3415597,0.1963469,0.10587612,-0.047031038,0.07287708,0.052694496,0.13686608,-0.08771088
purse,-0.10663959,-0.115419574,-0.0920249,-0.094656006,-0.08081609,-0.0045870948,-0.052670702,-0.23129958,-0.12259793,-0.14188462,-0.11313762,-0.0842467,-0.0126696685,-0.09096697,-0.16493875,-0.07991834,-0.053298846,-0.059246965,-0.05839641,0.033038136,-0.07734977,-0.069562525,-0.13286433,-0.07552122,-0.11235443,0.023596903,0.04118739,-0.048528686,0.012650341,-0.010731947,-0.101540625,-0.05850207,-0.013461921,-0.0014591636,-0.010223986,0.007867948,-0.08544016,-0.0274134,0.22459564,0.05097884,0.11771918,0.07116897,0.014776599,-0.04287931,0.21995586,0.07915994,0.00092772767,0.100990295,0.22950125,0.14291015,0.07316145,0.086095564,0.09248892,0.02648612,0.028007865,0.014506098,-0.08273405,-0.0959965,-0.11442276,-0.19675419,-0.17844835,0.07328856,-0.07844689,0.074757144,-0.058406934,-0.17529954,-0.08457382,-0.06399296,-0.0780115,-0.03802895,-0.06457643,-0.16334644,-0.067863844,-0.0404791,-0.20623858,-0.16286239,-0.05503281,-0.0062384633,-0.102813445,-0.14127745,-0.1255963,-0.11923716,-0.18961564,-0.27495533,-0.2122252,-0.21630861,-0.19532737,-0.16449875,-0.19700095,-0.14535867,-0.22039893,-0.142109,-0.11318509,-0.058597233,-0.11444555,0.2216616,-0.0827644,0.08228403,-0.034990072,-0.02097228,-0.07453806,-0.08982907,0.07150146,0.058141723,-0.04073535,0.0059775636,0.029670559,-0.10157887,-0.09140873,-0.059608504,-0.101994425,-0.14512248,-0.12871934,-0.097120866,0.07255596,0.07723804,0.037394598,-0.06981406,-0.05849351,0.08124497,0.03701228,-0.010777211,-0.14050572,0.27607232,0.1946758,0.04688377,-0.12054291,-0.016390935,-0.0037127975,0.20129067,0.21119621,-0.040021703,-0.03296545,-0.03408531,-0.049468488,-0.021085262,0.33119965,0.22230074,0.26063678,0.43363583,0.33388436,0.24576181,0.29788452,0.24765691,0.2760506,0.24827626,0.24796125,0.088166915,0.090685576,0.24099478,0.30033743,0.08080155,0.15527622,0.3214857,0.3415597,0.9999999,0.44204628,0.252869,0.27656353,0.13077001,0.11464533,0.09524642,-0.23884273
belt,-0.118676566,-0.104811095,-0.121992156,-0.13629338,-0.090367585,-0.12720159,-0.101227015,-0.08676779,-0.03619739,-0.05917282,-0.066444784,-0.087310605,-0.068001255,-0.144831,-0.13101813,-0.083347514,-0.020266738,-0.03587318,-0.118502975,0.050640438,0.0027612075,0.045352116,-0.0005676248,-6.8023335e-05,0.12967327,0.100338414,0.0005893819,0.066594616,-0.020104993,-0.07208857,-0.09890154,0.005044285,0.00016576052,-0.051136605,-0.047792595,-0.03777217,-0.13051403,-0.06688679,0.07235931,-0.007952049,0.052435488,0.07316937,0.038626507,-0.044722434,0.09113304,0.0021083131,0.02110571,0.0031811148,0.09296252,0.05443821,-0.07367232,-0.031232055,0.046757117,-0.029141296,0.035069488,0.0023600543,-0.088367656,-0.11633974,-0.12162646,-0.12502676,-0.093639284,0.18458134,0.043647453,0.1573287,-0.031108607,-0.16481805,-0.046588726,-0.077917114,-0.14175004,-0.07162693,-0.09060343,-0.116793945,-0.041058183,-0.03042924,-0.033806577,-0.15003598,-0.098131,-0.12469576,-0.11841292,-0.16038793,-0.15581912,-0.075724855,-0.19538218,-0.17853794,-0.16019261,-0.15644601,-0.20614794,-0.14932586,-0.16732542,-0.13805287,-0.13638678,-0.11005195,-0.13227275,-0.15240107,-0.19770207,0.3010801,-0.054613955,0.07798503,-0.016083755,-0.038631074,0.021200225,0.013022988,0.200506,0.17635013,-0.05789424,0.11956985,-0.045488533,-0.12714407,-0.14201991,-0.018799001,0.07439899,-0.07667676,-0.10188755,-0.07971371,0.04315731,-0.015102336,-0.0009254622,-0.041321415,-0.09846116,-0.049826894,-0.10056714,-0.07715203,0.045371033,0.056855794,0.16639394,0.00540232,-0.049864825,0.08819056,0.015153665,0.07499651,0.10366422,0.004172273,-0.05165942,0.22031009,-0.025881015,-0.067592725,0.11860679,0.21502247,0.3062426,0.27185756,0.21312524,0.22505452,0.17243701,0.40718657,0.4251254,0.3662361,0.31716084,0.11698716,0.16124478,0.24933943,0.20374945,0.027000306,-0.017202884,0.23202044,0.1963469,0.44204628,1.0000001,0.35396862,0.30611113,0.06706212,0.11400517,-0.017003449,-0.07404726
hat,-0.033048455,-0.055109564,-0.09489228,-0.07098983,-0.065803334,-0.06227409,-0.022162825,-0.06624232,-0.07832345,0.005666024,-0.09243259,-0.10117848,-0.042747565,-0.08236271,-0.06715245,-0.07664126,-0.0042993464,-0.07280619,-0.04856927,-0.019960873,-0.0742969,-0.04422326,-0.06267142,-0.059664227,-0.04750368,0.029200539,0.09794681,0.044795364,-0.02093653,-0.019439207,-0.06926359,0.015375011,-0.08196814,-0.09886269,-0.06145359,-0.10342019,-0.16926707,-0.13174063,0.008821829,-0.0020912625,0.0138558615,-0.0140856635,-0.07056663,-0.07822997,0.052284896,-0.037722453,-0.052705504,-0.008801501,0.095139444,0.17704625,-0.101438046,-0.013645468,-0.035573777,-0.010633806,0.016737906,-0.03593708,-0.07937923,0.0017580353,-0.056147166,-0.15310928,-0.14093287,0.010281204,-0.067827374,0.017190233,0.047790684,-0.10073346,-0.09149204,-0.043935083,-0.06709056,-0.093075365,-0.06097245,-0.14015058,-0.0630757,-0.093427494,-0.11747782,-0.13805626,-0.122248426,-0.043016985,-0.07490602,-0.16308093,-0.18004227,-0.092610836,-0.16097413,-0.079358466,-0.086231306,-0.20683178,-0.12010019,-0.13357663,-0.0928901,-0.1109556,-0.06121041,-0.16896129,-0.061075833,-0.06424711,-0.116855666,0.225647,0.023935085,0.034156434,-0.032779645,-0.0020139888,-0.033192974,-0.093485415,0.03705491,0.040444706,-0.031178102,0.13308871,-0.09029597,0.02227723,0.07555611,-0.009039152,-0.025761167,-0.021918902,-0.020166196,-0.026689677,0.10811619,0.043907117,0.0991091,-0.0138961505,-0.07912656,0.017905612,-0.08024923,-0.0022333355,-0.026344746,0.18423595,0.070038304,0.001845967,-0.031843692,0.094287336,0.0919831,0.16793579,0.11163701,-0.051131353,-0.014112465,0.0571073,0.04532196,0.046555478,0.1827899,0.1649643,0.37675107,0.33904362,0.32058263,0.22945818,0.23111582,0.16433825,0.2084101,0.20090127,0.2463854,0.21556777,0.21050867,0.27734664,0.25218916,0.08656242,0.017720964,0.15502578,0.10587612,0.252869,0.35396862,1.0,0.15239218,0.08424314,0.046181485,0.049789023,-0.006231103
watch,0.02915991,-0.048235573,-0.042805914,0.015812242,-0.018702084,0.012755945,-0.030991726,-0.11807319,-0.09407257,0.004540076,-0.044774737,-0.13674071,-0.12714006,-0.06521404,-0.07560517,-0.11078752,-0.046876,0.008908656,-0.019224344,0.10947433,0.04940932,0.048106056,0.06375402,0.089955956,0.05304446,0.08251958,-0.035146914,-0.030486813,0.080677204,-0.0018023807,-0.11432823,-0.04214976,0.017019453,-0.021365736,0.0012606094,-0.003341046,-0.018522944,0.048151568,0.060196538,0.023068786,-0.01734931,-0.013596566,-0.09007043,-0.09603271,0.051763505,-0.0034884922,-0.050056886,0.054562557,0.0414901,0.06654255,0.022967853,0.16731384,0.05152886,0.06387539,0.20578815,0.051639,0.05336078,-0.07799791,-0.13313974,-0.15964441,-0.09322105,0.043866448,-0.09205424,-0.085715935,-0.116889246,-0.1965123,-0.12614599,-0.108054325,-0.13838688,-0.0029632396,-0.08250385,-0.17149405,-0.003844115,-0.03684073,-0.13560715,-0.17189446,0.004294835,0.019529771,-0.041881192,-0.044906523,-0.0902563,-0.04011875,-0.1654414,-0.21863183,-0.22212526,-0.13407642,-0.16732311,-0.1442179,-0.116782285,-0.10991495,-0.11151031,-0.13831936,-0.08436261,-0.043697856,-0.10383143,0.196887,-0.054365657,0.17453337,0.04455851,-0.028699767,0.028047552,0.023873884,0.17349058,0.03860875,-0.015704246,-0.0028302325,-0.029700963,-0.19610023,-0.20407224,-0.06827116,-0.0015227813,-0.0929677,-0.056798153,0.031957544,0.061763573,-0.017445136,-0.010716099,0.03456493,0.036639817,0.10177332,0.009595878,-0.055595446,-0.007929003,0.004147081,0.06626002,-0.093946576,-0.08415401,-0.11874416,-0.12264978,-0.027313516,0.069381215,-0.1434541,-0.12875922,0.09988302,0.0025793314,0.015156463,0.07741899,0.08650203,0.21278617,0.2526518,0.15894492,0.09224402,0.07441106,0.13605306,0.12609792,0.18346632,0.2379879,-0.012747455,0.09214541,0.07064633,0.1806938,0.032505114,0.055556364,0.24826425,-0.047031038,0.27656353,0.30611113,0.15239218,1.0,0.47171944,0.15029587,0.060477212,-0.11386429
clock,-0.09428274,-0.09811625,-0.04355651,-0.027171731,-0.056537464,-0.04738982,-0.0642198,-0.07598445,-0.14242011,-0.0160552,-0.045239434,-0.15426266,-0.11434603,-0.11821504,-0.15792106,-0.14188729,-0.090051994,-0.10051062,-0.05868631,-0.09195647,-0.06501903,-0.05847786,-0.023601072,0.022227544,0.056777425,-0.07955416,-0.124244675,-0.049085602,0.038111378,0.018831175,-0.050253768,-0.07045902,-0.048759226,0.0425881,0.0036476376,-0.029119883,0.06926964,0.101143345,0.032212347,0.11449708,0.097534955,0.09760705,0.19948882,0.15368967,0.047374077,0.11192137,0.14749458,0.1063281,0.17967106,0.20848161,-0.11229951,-0.0049586445,0.022598628,0.016045598,0.016295573,-0.024061516,-0.074091464,-0.033090997,0.007383922,-0.07131021,-0.03834829,0.027812712,-0.03115857,0.08465009,0.1057096,-0.12597969,-0.07149609,-0.05086359,-0.04818453,0.009844877,-0.015346698,-0.08651948,-0.020990599,-0.08863544,-0.1358464,-0.17066349,-0.04061514,-0.040270012,-0.06275512,-0.046979632,-0.09572966,-0.08162957,-0.13348058,-0.11865376,-0.17738912,-0.1157857,-0.12378606,-0.13826397,-0.1479447,-0.13109949,-0.08938799,-0.11330978,-0.020100951,0.022611266,-0.03646722,0.04510104,0.017982285,0.0804379,0.058269866,-0.08758593,0.15307707,0.14519985,0.092417985,0.039200295,-0.02582803,0.04760778,0.0037310459,-0.027576316,0.016551664,0.1434441,0.011135275,0.036045052,-0.08529989,0.06005303,0.089984015,0.09179247,0.08713141,0.09636098,0.09730451,0.23225415,0.08772051,0.049844924,-0.03647639,0.15888378,0.12398034,0.016152091,-0.06433846,-0.053686153,-0.10351831,0.02154259,0.1399629,-0.11888072,-0.1332215,0.045130502,-0.008617635,-0.00871579,0.049963888,0.030181557,0.026403036,0.05940678,0.029942308,-0.11511929,-0.057327777,-0.08303737,-0.024640424,-0.020787051,0.12221877,-0.011693895,-0.05938418,-0.06957648,0.008306103,0.037538815,0.07505588,0.111375615,0.07287708,0.13077001,0.06706212,0.08424314,0.47171944,1.0,0.29920548,0.03834875,-0.027188305
radio,-0.0151497675,-0.043724984,0.00031763315,-0.008834634,-0.059630066,-0.027703706,-0.04100734,-0.037051164,-0.088837154,-0.0015992373,-0.019520562,-0.06263897,-0.054239966,-0.09208216,-0.09289407,-0.0885507,-0.0840194,-0.0010892842,0.023563096,-0.18956897,-0.16950859,-0.17039818,-0.024655674,0.008971659,0.007909311,-0.07914579,-0.061020203,0.16317523,-0.056117088,-0.0060312785,-0.104392156,-0.052852318,-0.05229112,0.016624127,0.015645131,0.018161852,0.14983425,0.2987692,0.04184578,-0.0018487759,0.040686563,0.12096879,0.039959636,0.030932892,0.12603962,0.059036482,0.038892224,0.0700413,0.04401961,0.21154225,0.047655992,0.0631661,0.096122116,0.090598464,0.12462519,0.09396553,-0.01588215,-0.08106691,-0.0643238,-0.06718846,-0.0014830951,0.08589568,-0.03903427,0.041169558,-0.01576196,-0.123389944,-0.076696835,-0.118419036,-0.04003682,-0.033562895,-0.02504275,0.018639548,0.019616585,-0.08039931,-0.10907099,-0.13945055,-0.06335965,0.030143648,-0.06957483,-0.035745554,-0.12017992,-0.020585686,-0.21620253,-0.07609833,-0.09133121,-0.12352342,-0.10567793,-0.075739704,-0.13613135,-0.12895536,-0.08188324,-0.07879729,-0.10549325,-0.10778415,-0.051382497,0.068070814,0.014867211,0.089538954,0.044912912,-0.0067699244,-0.014495779,0.0764355,0.053349357,-0.0005551148,0.06836465,0.14217006,0.10449672,-0.021171112,0.025877414,0.0040970305,-0.044345267,-0.043714836,-0.09474569,0.016953345,0.011131581,0.0359366,0.013604939,-0.032615677,-0.04726141,0.023727449,0.028445385,0.023414463,0.09658988,0.12714872,0.12439682,0.044825207,-0.05826889,-0.014798639,-0.02210904,0.06622584,-0.0036189444,-0.058103442,-0.09273505,0.06868966,-0.04735971,-0.09009053,0.026502706,-0.044377122,-0.014497299,0.024519548,0.012690262,-0.036380395,0.0041047046,-0.0432937,-0.0040299185,-0.022949047,0.034772616,0.01694353,-0.074020565,-0.030398738,0.058621787,0.05380278,0.10715966,-0.04072597,0.052694496,0.11464533,0.11400517,0.046181485,0.15029587,0.29920548,0.99999976,0.02609567,-0.034050025
game,0.004305886,0.0067685302,0.037275586,-0.04589074,-0.015477593,0.006943606,0.012419359,-0.059185702,-0.05311882,0.0070255115,-0.031280477,-0.046376374,0.030821396,-0.008023297,-0.019929715,-0.016798297,-0.012454865,0.08838122,0.019493716,0.006669143,-0.032474592,-0.030581612,0.019038215,-0.036770932,-0.14014989,-0.10529624,-0.04273535,-0.016666949,-0.05886436,0.03571532,-0.0888842,-0.105278835,-0.043107115,0.0032487682,-0.047116518,-0.014137852,-0.042200938,0.015952671,0.022194806,0.052074775,0.0064193583,0.03999176,-0.029224265,-0.051853333,0.0634793,0.10217037,0.026122447,0.07047463,0.017359128,0.019706845,0.0019108914,-0.0043640994,0.11628301,-0.04550776,-0.01107595,-0.031527396,-0.0558435,0.012025166,-0.059429064,-0.068375744,-0.008417767,0.046361666,0.16889492,0.1137383,0.009282422,-0.0760994,-0.030971391,-0.034135997,-0.02065187,0.021872155,-0.08963676,-0.09943332,0.052492216,0.05072353,0.02332956,-0.034012124,0.052955694,0.0436586,0.0041335374,-0.047856044,-0.041217614,-0.065520376,-0.09778881,-0.077791095,-0.09199811,-0.11360632,-0.11815803,-0.062360033,-0.12363307,-0.016780049,-0.05475502,-0.07853603,-0.07868736,-0.046548225,0.002855476,-0.06591871,0.066859014,-0.014737506,0.016995579,0.1253282,-0.08816032,-0.06904831,-0.028584935,0.0637259,0.03893396,-0.023414243,0.09980902,-0.043596502,-0.08294563,0.00019269809,-0.010226361,-0.03047204,-0.012300944,-0.050980948,0.008964737,-0.04222462,0.07580668,0.01708179,-0.008861024,-0.018514734,-0.030710537,-0.014403554,-0.052009605,-0.024466097,0.1773735,0.048750594,-0.029274028,-0.029746823,-0.04296542,0.04043129,-0.009825639,0.02360908,0.0058638914,0.09090049,0.13050543,0.07064699,0.005522512,0.019600848,0.009109516,0.0019681118,0.008039402,-0.028312363,-0.010390112,-0.114764065,-0.061061934,-0.11034548,0.04468247,-0.03539188,-0.03693732,-0.027088221,-0.01593395,0.4162107,0.1736467,0.058971122,0.13686608,0.09524642,-0.017003449,0.049789023,0.060477212,0.03834875,0.02609567,0.9999999,-0.14802107
cloud,0.03216046,-0.009398031,-0.038887568,0.047031797,0.06762193,-0.078870595,-0.06866495,0.008165216,0.08310273,0.027855236,0.0514599,-0.023517314,0.018528106,0.06394642,0.03229505,0.0047904537,-0.008554533,0.024954481,-0.05944793,-0.067682214,0.01619363,0.043533303,0.07921487,0.09311706,0.22084974,0.06321056,0.0045925155,0.028062165,0.05974425,0.015360856,0.1410632,0.05237978,-0.09378764,-0.123851776,-0.12984869,-0.16457546,-0.0560188,-0.09619668,-0.088499755,-0.12790535,-0.06117408,-0.06283711,-0.008999512,0.06556957,-0.12387051,-0.11159481,0.014179423,-0.14840686,-0.17742784,-0.08233693,-0.11230656,-0.031179218,-0.052677438,-0.023041394,0.07667354,-0.004308503,0.023742132,0.27833998,0.3660047,0.2583137,0.16147429,-0.022138856,0.045051638,0.04511732,0.14597216,0.011840882,0.051756985,0.08844535,0.008637337,-0.03556327,-0.029877543,0.00844118,-0.043536298,0.056968033,0.07964214,0.012851344,-0.03056992,-0.09997314,-0.070734605,-0.07197417,-0.0283147,-0.034503695,-0.007957948,0.04991904,0.109819055,0.061294563,0.033835825,0.05101881,0.08871119,0.060893748,-0.11055671,0.080448404,0.044692658,0.15518089,0.08472559,0.017430346,0.16914657,0.00072423555,-0.0060298056,0.024899611,-0.06972085,-0.08103255,-0.1643933,-0.10371041,-0.12137299,-0.07222804,-0.09524077,0.04185568,0.018639766,0.0033653642,0.011438116,0.051757775,0.1869411,0.015108558,-0.09011115,-0.14724505,-0.104564026,-0.07745329,-0.059532225,-0.081399255,-0.029492997,0.014544874,-0.029648682,-0.07466713,-0.09292411,0.095926315,0.15524983,0.05818232,0.04803731,-0.013933005,-0.12137293,-0.012807284,-0.027125485,-0.12529676,0.05839833,0.19288978,-0.14072196,-0.09981613,-0.054213963,-0.077565394,0.021476014,-0.05304283,-0.04939305,-0.055724435,-0.040191237,-0.06434043,-0.050177265,0.0060261767,-0.013074234,-0.05507274,-0.088386804,-0.09929812,-0.105202705,-0.13309108,-0.08771088,-0.23884273,-0.07404726,-0.006231103,-0.11386429,-0.027188305,-0.034050025,-0.14802107,0.9999997
