,penguin,duck,bird,owl,butterfly,fish,frog,rooster,pig,alligator,bear,deer,elephant,giraffe,zebra,pony,horse,dog,cat,toe,foot,ankle,finger,hand,arm,leg,hair,ear,eye,face,nose,mouth,tooth,shower,bathtub,sink,refrigerator,oven,couch,bed,closet,drawer,door,window,stroller,crib,bench,table,chair,lamp,car,motorcycle,tricycle,boat,helicopter,firetruck,truck,snow,tree,grass,sprinkler,hose,slide,swing,ladder,chips,cracker,cookie,muffin,pastry,bread,toast,sandwich,hamburger,meat,pasta,pizza,sauce,soup,applesauce,raisin,pickle,milk,egg,corn,carrot,potato,banana,orange,strawberry,melon,apple,pumpkin,flower,plant,glasses,book,pen,pencil,crayon,spoon,fork,knife,scissors,toothbrush,comb,vacuum,mop,broom,shovel,nail,stick,rock,coffee,cup,bowl,dish,plate,glass,jar,bottle,bucket,can,basket,tray,box,paper,napkin,towel,blanket,pillow,gum,soap,tape,ball,balloon,dress,pajamas,shirt,jacket,coat,sweater,scarf,pants,shorts,jeans,glove,mitten,sock,slipper,shoe,toy,doll,necklace,bib,purse,belt,hat,watch,clock,radio,game,cloud
coat,1.0038704,1.0779577,1.0688074,1.0538062,1.135303,1.0356853,0.99978185,1.1361954,1.076916,1.0369632,1.0508412,0.98444533,1.0213337,1.0533063,1.0776742,1.0428903,0.96150327,0.9337173,0.97842705,1.0057166,1.0583997,1.0282094,1.0332525,1.0304384,0.9681978,0.8129072,0.80913466,0.93915457,0.8974428,0.95456415,0.98988914,0.9976933,1.0010921,1.0242285,1.0156662,1.0809138,1.0412902,1.0459976,0.848379,0.90903306,0.83677053,1.013865,0.9539513,1.0146469,0.9188066,0.9646135,1.0215199,0.9834419,0.9757297,1.0227368,1.0375309,0.91690177,1.0010996,0.98477703,0.98479044,0.9982683,0.9937466,0.9619282,0.99835914,1.0957631,1.115978,1.0441513,1.0638322,1.0743116,1.0268936,1.149202,1.1327976,1.0586401,1.087372,1.0733769,1.1211325,1.146615,1.0225072,1.0223356,1.0809411,1.082358,1.0446066,0.98472685,1.0249187,1.0866557,1.1784291,1.1046591,1.1702057,1.1553438,1.1797216,1.1544945,1.107404,1.1200534,1.0962379,1.1372087,1.1347314,1.0665635,1.0733001,1.0791113,1.077952,0.86314535,1.0481807,0.9987448,1.1332366,1.0653734,1.1691501,1.1979718,1.0331916,1.0674355,1.1118749,1.1194278,0.9821608,1.0817021,1.1143368,1.1392282,1.1171291,1.0799361,1.1686957,1.0861437,1.0678375,1.0976752,1.0694228,1.1491541,1.1617079,1.0763632,1.1172441,1.106967,1.1383723,1.0080179,1.0050846,1.0263178,1.0398461,1.0318322,0.94741184,0.7661107,0.99258703,1.1396984,1.1409813,1.0986657,1.1381545,1.0130829,0.57438904,0.57351995,0.5520082,0.38692105,0.0,0.47006893,0.54958856,0.49492425,0.617921,0.6425304,0.80272716,0.98022664,0.94806516,0.8262489,0.87470067,1.0368462,0.8641743,0.8949375,0.9384361,0.66611564,0.7868748,0.6794174,0.8410551,0.97005767,0.98730975,0.9919606,0.97852397
sweater,1.0448449,1.03578,1.0871288,1.0627129,1.1249336,1.000428,1.0916512,1.0964416,1.0654144,1.0444751,1.0572065,1.0704781,1.0683676,1.0823991,1.066128,1.012598,1.0166879,0.96559674,0.95929426,0.9748809,1.0621709,1.0047811,1.0222824,1.0256599,0.93973935,0.8549807,0.7824793,0.9631875,0.9313045,0.92974114,0.98170584,0.9399427,1.0347835,1.0657483,1.0130137,1.0533048,1.1609899,1.1228038,0.863014,0.95688957,0.9509487,1.0738728,1.0071716,1.0702747,0.99106574,1.0108964,1.0150186,0.98060095,0.9849657,0.9776537,0.93866134,1.0164068,1.0262586,1.0186788,1.0801839,1.0043827,1.0392679,0.9428125,1.0969177,1.1745726,1.0935113,1.0047019,1.1049143,1.065577,1.0989375,1.1290932,1.0862446,1.0174084,1.0323901,1.0616974,1.0698216,1.1347535,1.0097976,1.0091263,1.1079865,1.053008,1.0487618,0.9964408,0.92431706,1.0307338,1.1511335,1.136056,1.0342839,1.1268581,1.0678918,1.1542531,1.1301715,1.1532072,1.1631969,1.1004385,1.0850064,1.2061689,1.0439562,1.041289,1.1356096,0.8958163,1.1087494,1.0386693,1.1025189,1.0588963,1.171586,1.1928228,1.100328,1.1496753,1.0840895,1.0346324,1.0790318,1.0894748,1.106805,1.1845697,1.1647139,1.1267422,1.1289855,1.0008472,0.9541031,0.9708077,1.0376433,1.0431229,1.0437737,1.0556226,1.099475,1.1683655,1.1886127,0.9142956,0.9983513,1.1131893,1.0993383,0.9731463,0.862535,0.59567225,0.9035551,1.081651,1.0635973,1.06808,1.0698324,1.0719509,0.64442027,0.5748348,0.5926386,0.5614496,0.47006893,0.0,0.39224237,0.5175725,0.6025386,0.6162599,0.8436324,0.6973956,0.65848804,0.82125306,0.9275032,1.0047752,0.8740983,0.80748254,0.83651626,0.7542382,0.7749455,0.7705418,0.907756,1.1151193,1.0363804,1.0283123,1.0530429
scarf,1.014203,1.0407276,1.0524988,1.0753744,1.1219893,1.0250033,1.092969,1.1249622,1.1061988,1.1215721,1.1241045,1.0877569,1.1156011,1.0971335,1.0941272,1.0887341,1.0286492,0.9272116,0.9972597,0.9994404,1.0814877,1.0402641,1.1034281,1.0814655,1.0131106,0.9546694,0.80300283,0.93246275,0.9547758,0.95706886,0.9862674,0.9674792,1.0678875,1.0784436,1.0494137,1.0358413,1.125279,0.999148,0.9161835,0.98881286,0.9715665,1.0554407,1.0343204,0.9937539,0.982377,1.0011668,0.9468305,0.97374547,1.0021998,0.9568783,1.003959,0.96282125,1.0822136,1.0617312,1.082951,1.0173172,1.0537313,0.94983435,1.1204718,1.1311183,1.0338206,0.8838488,1.0657909,1.0217113,1.1327901,1.0700966,1.112429,1.0550631,1.0690849,1.0009273,1.0055149,1.1948091,1.0493397,0.99656963,1.0739723,1.0532075,1.0784047,0.97428954,0.89029586,1.052926,1.0650594,1.1255051,1.1250075,1.1625854,1.0507578,1.1150786,1.1220759,1.1885508,1.1504772,1.1342723,1.085922,1.166945,1.0026709,1.0174094,1.1562943,0.86581135,1.0783515,1.0817772,1.0917213,1.0296934,1.1424383,1.1507163,1.0538467,1.0762573,1.0804964,1.0028257,1.0377294,1.0933719,1.114379,1.1829925,1.1146469,1.1643238,1.1487947,0.95223475,0.85316783,0.9160445,0.9866722,1.0190761,1.0528097,1.0670304,1.0562203,1.1889244,1.1328951,0.8732394,0.9671789,1.093844,1.1385657,0.8607011,0.7985167,0.46822172,0.800828,1.0918257,1.1107227,1.0253754,1.0655502,1.0286776,0.6729929,0.70056766,0.8131552,0.6803311,0.54958856,0.39224237,0.0,0.67843133,0.77916336,0.7647426,0.7595259,0.6057917,0.6354039,0.8426373,0.9971175,1.0194273,0.8484082,0.70362294,0.7860637,0.7021155,0.827563,0.7688842,0.92558897,1.0573277,0.99589527,1.0103902,1.049393
pants,1.1060634,1.0849787,1.0987532,1.1396047,1.0939921,1.0728409,1.052466,1.1136386,1.1055008,1.0595645,1.0643823,1.0262662,1.0071682,1.049827,1.0523647,1.0322701,0.9814988,0.98942167,1.0223427,0.96898043,0.968168,0.9380163,1.098491,1.0989966,0.91608703,0.7724661,0.9476435,0.98431426,0.94829917,1.0273771,1.0513487,0.9820144,1.013827,1.0189391,1.001677,1.0088465,1.0182872,1.0262759,0.84866214,0.869677,0.8719993,1.0652976,0.98749053,1.0490577,0.8541899,0.8888926,1.0089264,0.9405849,0.9402479,1.0492231,1.025926,0.9728572,1.0103062,1.0314769,1.020661,0.9328082,0.9455929,1.0962752,1.0405391,1.0712036,1.0832238,0.98528284,1.0118771,1.0607599,1.0557847,1.109551,1.1358178,1.0798985,1.070478,1.0723916,1.1546372,1.1552765,1.0276825,1.0065627,1.1240754,1.0726701,1.027963,1.0561336,1.0163075,1.0728362,1.1094271,1.093312,1.1514215,1.2090225,1.110419,1.020922,1.0928175,1.1166091,1.0952879,1.0761582,1.0807182,1.0887268,1.0933026,1.0725672,1.0444053,0.8142105,1.1338866,1.0124551,1.0781422,1.0629845,1.112574,1.119982,1.0123188,1.0688038,1.0794194,1.09689,1.0365351,1.1841376,1.2241195,1.1439953,1.0671983,1.1007447,1.1666025,1.0691292,1.0073913,1.0664905,1.0740396,1.0817739,1.0295095,1.1100862,1.1608812,1.1244192,1.0594894,1.0355434,0.99656165,1.0387026,1.0524992,0.8736397,0.8838232,0.7986916,0.8691701,1.1078517,1.2327363,1.060559,1.1149346,1.0669619,0.68851596,0.5008265,0.5673684,0.522788,0.49492425,0.5175725,0.67843133,0.0,0.30666447,0.3691067,0.81798685,0.96268815,0.796351,0.7347053,0.8120835,1.0503385,1.0077335,0.9520532,0.9554867,0.75234306,0.59281343,0.83566177,0.8639469,1.0830374,1.0432937,1.1147641,1.0557244
shorts,1.1224823,1.1639972,1.1282382,1.1459233,1.1306734,1.075963,1.1227897,1.1078856,1.042936,1.1020119,1.0819501,1.0480185,0.9960369,1.122787,1.12287,1.0341861,1.0578412,1.0431288,1.091403,0.8698758,0.8639517,0.85619545,1.0592431,1.0670774,0.82051617,0.60835207,0.9194171,0.95139617,0.9092543,0.99797094,0.97417516,0.9086345,0.9499663,1.0034424,1.0386761,1.0678408,1.032805,1.0297068,0.88384897,0.9352294,0.8891897,1.0031517,0.99798495,1.0258516,0.887643,0.90996224,0.9553396,0.9271531,0.9667908,1.0598727,1.105157,0.9725521,0.97204274,1.0231942,1.0323701,1.0014299,0.96566486,1.0033121,1.0788146,1.051974,1.0754875,1.0532728,1.0094663,1.0384632,1.0496651,1.1441226,1.1090069,1.0461032,1.0121455,1.0461081,1.1636628,1.1506147,1.0469099,1.0070865,1.0651438,1.0673534,1.035066,1.0129372,1.0809168,1.092635,1.1506277,1.0480098,1.1712683,1.1591265,1.1470009,1.0703912,1.0822653,1.1307251,1.0877993,1.0546293,1.0992535,1.1333199,1.0701963,1.1440153,1.0799996,0.81102145,1.1023399,0.984611,1.0412624,1.008802,1.1853635,1.1464812,1.0188327,1.0689428,1.083854,1.0807198,1.1075253,1.1790006,1.1902486,1.136235,1.0710199,1.06788,1.1315234,1.1561979,1.1533948,1.1262834,1.1195545,1.1667336,1.0468549,1.0557657,1.1132389,1.0439245,1.0283312,0.9478383,1.0056574,0.9933767,1.0127237,0.9355048,0.9021107,0.8182486,0.9451382,1.0678225,1.1492169,1.0460938,1.0709094,1.0743576,0.7083476,0.5571064,0.6118237,0.5838216,0.617921,0.6025386,0.77916336,0.30666447,0.0,0.35588396,0.8747302,0.8842483,0.7885108,0.7459659,0.81301135,1.0088403,0.9616673,0.91095436,0.8545305,0.72394943,0.57487464,0.7915899,0.8739021,1.0246404,1.0040299,1.061062,1.0401913
jeans,1.0723846,1.1180918,1.1524997,1.1113472,1.1406813,1.0814654,1.1443427,1.0980852,1.0397415,1.1190666,1.0832874,1.0874034,1.0013717,1.1069692,1.0919123,1.0004263,0.97662586,1.0051968,1.0004287,0.85149956,0.857319,0.8488481,0.99299294,1.0126519,0.8991892,0.6803428,0.8318457,0.92847925,0.92206335,1.0420173,1.045607,0.96709263,0.9557474,1.0497289,1.0385196,1.0804327,1.0406623,1.0568643,0.86049545,0.94606966,0.9098201,1.0588858,1.0303259,1.0873237,0.9615305,0.98099566,1.0171418,0.95291156,0.94866836,1.0841355,1.0860493,0.9135208,1.0154579,1.0721741,1.0636562,0.92687577,0.9257455,1.056577,1.106076,1.0508562,1.1090556,1.079245,1.0315499,1.0477362,1.0646293,1.0648323,1.1239965,1.0718902,1.0304947,1.0953097,1.0630726,1.1206415,1.0116717,1.0257986,1.0844022,1.085109,1.0088527,0.99592113,1.0695345,1.0833097,1.0790373,1.0880432,1.1640096,1.1787058,1.0515397,1.0234202,1.0484279,1.068639,1.0806093,1.082452,1.0631536,1.1051054,1.0137663,1.1209099,1.0422645,0.76188594,1.0339928,0.99644595,1.0697651,1.0680249,1.1259031,1.079315,0.9586611,1.0251985,1.0306562,0.99172294,1.028913,1.1443329,1.1746061,1.150283,1.0668519,1.0945568,1.160497,1.1274041,1.1362208,1.1038594,1.1103528,1.1109093,1.1173984,1.0625796,1.1179081,1.1333858,1.0495732,1.069282,1.0605967,1.0642318,1.0590729,0.9365072,0.8701601,0.85803986,0.97770876,1.0934737,1.1377232,1.0962878,1.1174679,1.0851672,0.7220108,0.6307916,0.6121545,0.6140053,0.6425304,0.6162599,0.7647426,0.3691067,0.35588396,0.0,0.88552916,0.9130286,0.80755925,0.77632016,0.7084207,1.0063059,0.93463826,0.90595174,0.96027935,0.75172377,0.6337639,0.79909873,0.8165337,1.020787,1.0229491,1.1103455,1.0643405
glove,1.1074356,1.1035048,1.153518,1.1201408,1.0612351,1.1019927,1.0757693,1.1024129,1.1151096,1.0037704,1.0710428,1.1668485,1.0940937,1.1413621,1.1235013,1.1579119,1.1031116,1.0657185,1.1281374,0.9057334,0.9005917,0.89204025,0.82867265,0.61304605,0.89538914,0.9988257,0.9861844,0.92899233,0.946711,1.017321,1.0610955,1.0758883,1.0168362,1.0441195,1.0777601,1.0844072,1.0690185,1.0460169,0.95854884,1.0554333,1.0465474,1.0705508,1.0037676,0.9465467,0.93929935,1.0463715,0.989953,1.0808324,1.0112939,0.95460874,1.1300352,0.9713665,1.0218382,1.0499592,1.0873462,1.0813487,1.0830014,1.0378851,1.0607831,1.1020056,1.0252427,0.859734,0.99070925,0.9459359,1.084444,1.0327713,1.037493,1.0530255,1.1307656,1.052766,1.0548705,1.1036761,1.1374532,1.1186996,1.1303493,1.1252487,1.1479762,1.0797083,1.124977,1.1824938,1.1060907,1.0946345,1.1372489,1.1890146,1.0612836,1.1307949,1.075981,1.088685,1.1126769,1.1007165,1.151305,1.1606938,1.0874352,1.0618132,1.084382,0.88065964,1.0374707,0.8806664,0.9632747,1.0118494,0.9565235,0.8815286,0.91763383,0.8808036,0.9920552,0.8724546,1.0303682,1.0168368,1.039511,0.9112972,0.92648894,1.0400962,1.0277771,1.0412718,1.010204,1.106803,1.0051295,1.060159,1.0346638,1.0302234,1.0028168,1.0107046,1.0454919,0.91412395,1.0219625,1.0388838,0.9958167,0.8317743,0.94619554,0.86500365,0.87474525,1.0130054,1.0383021,0.97506565,1.0093886,1.0434211,0.8919941,0.8637719,0.81814337,0.65988374,0.80272716,0.8436324,0.7595259,0.81798685,0.8747302,0.88552916,0.0,0.5228861,0.657815,0.7285843,0.75552654,0.9975989,0.9298545,0.90523404,0.8654424,0.7520387,0.68283916,0.7536146,0.7620121,0.8777812,0.96522737,0.95531756,1.0501772
mitten,1.0566422,1.1261718,1.168364,1.0873734,1.1387992,1.1252745,1.0969272,1.1007258,1.113174,1.0824037,1.1191896,1.1753198,1.063813,1.1285996,1.1151655,1.1212878,1.18515,1.11245,1.1200715,0.80128866,0.84258735,0.85995495,0.91571623,0.83774394,0.9868061,1.0325893,0.99067205,0.95558554,1.0165787,1.0176843,1.0206939,1.0519234,1.0358721,1.108959,1.132305,1.1340002,1.1360333,1.0891188,1.0250354,1.1024007,1.0936548,1.0591286,1.0472888,0.9921444,0.96094793,0.95663893,0.9628471,1.0694228,1.0276808,0.99571013,1.1431718,1.1384363,1.0576303,1.0904225,1.1233909,1.0432206,1.099886,0.9102001,1.1225456,1.0891329,1.0517161,0.94842786,0.9959834,0.9047282,1.0608013,1.020521,0.9774598,0.9113915,0.9293545,1.0376992,0.9123693,1.0214629,1.0867909,1.1135367,1.1176476,1.1071699,1.1435251,1.0018905,1.0243784,1.045423,1.0923015,1.0338271,1.0473189,1.12083,0.98445755,1.0542932,1.0383139,1.1357299,1.1634874,1.05723,1.0949248,1.1850927,1.0142835,1.0645261,1.0988216,0.93680084,1.0878383,1.0674632,0.99882257,1.0038055,0.97876346,0.99222344,1.0704348,0.9802144,0.97839236,0.834201,1.1148942,0.97756815,0.96504664,0.97057843,1.0102079,1.0306426,1.0111771,1.0292271,0.931578,0.94964504,0.959943,1.0841407,0.9662971,0.9966035,1.0033126,1.0306286,1.0465289,0.8315489,1.0378855,1.0780711,1.0288832,0.85439754,0.80892307,0.6427857,0.86174315,0.9346245,0.97355103,0.9976508,1.0587229,1.0704241,0.943833,0.80663943,0.9537955,0.9401757,0.98022664,0.6973956,0.6057917,0.96268815,0.8842483,0.9130286,0.5228861,0.0,0.34105706,0.5818806,0.8362982,0.9719187,0.8665353,0.83756423,0.54596496,0.9118331,0.88301283,0.78443223,1.0127474,1.011694,0.9830565,1.0353919,0.99397385
sock,1.1152227,1.1201822,1.1498846,1.111338,1.1506565,1.1078743,1.1277369,1.0943146,1.0813291,1.0879252,1.1375422,1.1416031,1.1547261,1.1041183,1.1397173,1.0617006,1.1089566,1.055875,1.0397179,0.6990986,0.6636719,0.59260654,1.0207804,0.93369263,0.91418046,0.7409195,0.9536033,0.92974705,0.9417246,0.9839009,0.9461207,0.93207085,1.0237265,1.0586078,1.0701406,1.0538855,1.1668724,1.1022408,0.9781163,1.0288049,1.0695099,1.0894852,1.0448177,1.0186918,0.9894758,0.9664029,1.0081098,1.0386796,0.97271097,0.98976934,1.1040976,1.1425207,0.9865324,1.0889058,1.1091483,1.029052,1.0721803,1.0608432,1.1221626,1.0652907,1.0522708,0.9727992,0.9801343,0.9563885,1.0226713,1.0062404,0.9722767,0.92110133,1.0307808,1.0846092,1.0478891,1.1170583,1.0961101,1.0447683,1.0919861,1.0567924,1.19264,1.0053357,1.0106498,1.1090096,1.1233948,1.0495504,1.035796,1.1129405,1.063152,1.0898914,1.0887532,1.1339091,1.1911383,1.1383009,1.1349698,1.2259277,1.056186,1.1039641,1.0837479,0.818933,1.079408,1.1077856,1.0682744,1.0395079,1.0326456,1.0965331,1.0934792,1.0377089,0.95037234,0.91750485,0.9886798,0.9892215,0.9824839,1.0694269,1.0909386,1.0486755,1.0229156,0.9589894,0.8550674,0.9834917,1.0112184,1.1264412,0.97053045,1.0107977,1.0749327,1.0893915,1.1132749,0.91710275,1.0499794,1.1338177,1.1017383,0.8719203,0.79108036,0.6493454,0.83292973,0.96755636,0.977162,0.9637111,1.0119147,1.0873809,0.9120487,0.74700534,0.90029,0.9744401,0.94806516,0.65848804,0.6354039,0.796351,0.7885108,0.80755925,0.657815,0.34105706,0.0,0.5489129,0.63624686,1.0179188,0.9768316,0.8957237,0.7948209,0.9093144,0.83875525,0.7894913,0.90785456,1.0593842,1.0740206,1.0369374,1.0130743
slipper,1.0368694,1.0514061,1.1905854,1.1404594,1.1398115,1.1700665,1.0766687,1.1051997,1.020451,0.9992076,1.09162,1.1178516,0.96620286,1.0641536,1.128716,1.1023575,1.129986,1.1112337,1.1112579,0.6229503,0.68243325,0.74160326,1.0933368,1.0914354,1.2134839,0.90004086,1.0266554,0.9484076,1.0273966,1.0542593,0.9906409,1.0358005,1.0103825,0.98155403,0.9140718,0.9943206,1.0962209,1.0759332,0.89995605,0.8656486,0.9713852,1.008464,1.0325712,1.0741476,0.79720795,0.79430795,1.0216868,1.0288023,0.96742034,1.0168777,1.0350754,1.077315,0.9764812,1.008316,1.0997616,1.0281185,1.0708481,1.0548624,1.1716182,1.1112843,1.1411287,1.0342135,0.97216517,1.0338193,1.1191808,1.1151288,0.98312706,0.96987784,0.9876776,1.0232476,1.006897,1.0213552,1.0766141,1.1031327,1.1124887,1.1361996,1.1121397,0.99426377,1.1386766,1.0433215,1.0753833,0.9861517,1.0575235,1.0991182,1.0752777,1.1623716,1.0090106,1.1396152,1.1448557,1.1212865,1.0356603,1.163317,1.1428871,1.0841753,1.1709619,0.82553935,1.1789571,1.132338,1.1573635,1.1335384,0.9830243,1.1599767,1.0194091,1.0506796,0.94783676,0.86470354,0.9968304,1.0717429,1.0420862,1.0775276,1.1500218,1.1839201,1.0718673,1.1133319,0.97552896,0.96573305,0.9437782,1.0892948,1.024823,1.0836524,1.0606025,1.0769644,1.108418,0.94836676,0.90405583,1.0667363,1.1330513,0.9812664,0.73972154,0.75728536,0.8265603,0.96399206,0.8594573,0.9707548,1.0765203,1.1141177,0.91115844,0.68542105,0.7881377,0.7839024,0.8262489,0.82125306,0.8426373,0.7347053,0.7459659,0.77632016,0.7285843,0.5818806,0.5489129,0.0,0.47899175,0.9359221,1.0061972,0.93252474,0.6989187,0.7590052,0.75066054,0.7226534,0.92935365,1.0695765,1.0303987,1.0270882,1.0550728
shoe,1.045711,1.0322092,1.1313279,1.066156,1.0359807,1.1002841,1.1195707,1.0441817,1.0524544,1.0073729,1.1128874,1.1222491,1.0442302,1.0421542,1.0499452,1.0539408,1.066321,1.0718,1.0056899,0.64639235,0.63060373,0.64632213,1.0066341,1.0022155,1.0879326,0.77618235,0.9728777,0.93687284,0.9788816,0.9736411,1.0354395,1.0121081,0.93973243,1.0692613,1.0593042,1.0881898,1.0981284,1.126242,0.96861935,1.0305463,1.0196533,1.0261252,1.0803173,1.095972,0.8798641,1.0214126,1.0879604,0.9921684,0.94046724,0.873859,0.980664,0.9806324,0.8823981,0.9256515,1.0292832,0.98226845,1.081248,1.1061534,1.137032,1.0464287,1.1602216,1.0156856,1.0645001,1.0348945,0.94594246,1.1170734,1.0521119,1.0846515,1.0469377,1.0383595,1.0869143,1.0507894,1.0855849,1.1186272,1.1373026,1.1309228,1.0519122,1.0118039,1.1873546,1.1729875,1.1385521,1.0417142,1.136441,1.0994451,1.1230776,1.1526794,1.0597951,1.07255,1.1544478,1.0583951,1.1324074,1.1071178,1.1041026,1.0218289,1.1125396,0.7290338,1.0341697,0.9804185,0.99959797,1.015196,1.0187986,1.0953683,1.0402952,1.0069097,1.0075456,0.9078938,0.9750881,0.9879506,0.9989132,1.0456258,1.0830445,1.0100389,0.9853842,1.1309862,1.0499988,0.9529013,0.9718046,1.1092199,1.083421,1.0671186,0.9673119,1.0323801,1.0772188,0.96996,0.9795188,0.9780927,1.0623689,1.1118335,1.0862869,1.0325431,1.0438743,1.0432119,1.0755223,1.039905,0.90761185,0.96581686,0.8428435,0.83562636,0.7335051,0.7361978,0.87470067,0.9275032,0.9971175,0.8120835,0.81301135,0.7084207,0.75552654,0.8362982,0.63624686,0.47899175,0.0,0.97224975,0.97937995,0.9117482,0.99357724,0.69966257,0.7962506,0.74781084,0.8193062,0.9916939,0.94137824,1.015934,1.0883868
toy,0.8798706,0.922843,0.9318783,0.9680615,0.9986143,0.97196734,0.9479866,1.0035583,0.95417094,0.93157387,0.9718232,1.0659283,0.87781256,0.95455486,0.9742245,0.9605815,1.0036147,0.9589634,1.0048801,0.9637324,1.0671256,1.0967685,1.0023603,1.0580155,1.0586523,1.0923761,1.1096312,1.0222791,1.1325141,0.9891855,1.0678747,1.0452995,1.0190533,1.1131822,1.0451214,1.0604635,1.175855,1.1125033,1.0472518,1.0221916,1.1127577,1.0956804,1.0980238,1.131367,0.8731601,0.9144652,1.0103463,1.0763829,1.0202619,0.95760965,0.97590566,0.9458262,0.71141744,0.9632264,0.895861,0.91178,0.9155561,0.99926347,1.1717609,1.1164801,1.0289248,0.97883517,0.9232463,0.93934935,1.0059575,1.0953311,1.0629368,1.0522064,1.0343331,1.0358713,1.1249291,1.0971357,1.0511553,1.0510968,1.1014296,1.039655,1.0267555,1.0646734,1.1320195,1.1086345,1.1450719,1.0990729,1.1411018,1.0664585,1.1218052,1.0851805,1.0653998,1.0617015,1.0358449,1.055668,1.087042,1.0872033,1.024925,1.0153143,1.1450138,1.0167344,1.0217102,0.9864662,0.9158727,0.8372135,1.030758,1.0453514,1.0991925,0.9159884,0.95145905,0.93988854,0.90700215,0.96201694,0.9828014,0.9919409,0.9436385,1.046033,0.9746427,1.1013635,0.94130087,0.9606576,0.9350046,1.0026709,0.97790474,1.0108213,0.9761896,1.0213598,1.0724678,1.0240308,1.0273811,0.95030046,1.0880017,1.127934,1.0217671,1.0231068,1.045458,0.9307953,0.92837965,0.85535,0.9123808,0.95398,0.93624717,0.95992553,0.9835259,0.970433,1.0368462,1.0047752,1.0194273,1.0503385,1.0088403,1.0063059,0.9975989,0.9719187,1.0179188,0.9359221,0.97224975,0.0,0.6871511,0.90828353,0.82230365,0.91919845,0.9729997,0.9134376,0.9674949,0.9624612,0.9461972,0.5837893,1.0992981
doll,1.0215256,1.0027835,0.9918785,1.010839,1.0239288,0.98578936,1.0284783,1.0732353,1.042565,1.0635282,0.9917183,0.9647229,1.0374999,1.0472414,1.0677481,0.93056667,0.9398953,0.9176097,0.9198172,1.0084188,1.0711337,1.0814602,1.0283765,0.9833832,1.0799589,1.0002766,0.89499116,1.0351684,0.9798073,0.9126997,1.070142,1.113666,1.0874006,1.1056522,1.0586814,1.0595056,1.0260676,0.9817293,1.0395675,0.9550096,1.0004202,1.0087614,1.073008,0.9810742,0.8691099,0.919572,0.99386406,0.98979294,1.0240458,0.95335764,0.9756496,0.977824,0.8355248,0.95886266,0.9890035,0.9815073,0.9747316,0.9699006,1.0588449,1.0460234,1.0698467,1.0478884,0.974136,0.9361682,1.0523263,1.0797888,1.1073339,1.0718517,1.0372354,1.0851474,1.0612421,1.1373295,1.0683621,1.0641273,1.048895,1.0518619,1.0702989,0.9443519,1.0562454,1.0725261,1.1333847,1.1142684,1.1274123,1.1291591,1.1045954,1.1488601,1.068372,1.171248,1.1528932,1.0893332,1.1348476,1.0741906,0.9892512,0.9543045,1.0077703,0.99651414,1.0129241,1.0064054,0.98128504,0.9793406,1.0220554,0.9887547,0.94771063,0.9584075,1.0212833,0.986765,1.0038384,1.0442111,1.0002276,1.063959,1.0561465,1.0407174,1.0321681,1.0312605,0.95199394,0.97300005,0.88170964,0.9891646,1.056775,0.9601969,0.9559624,1.081682,1.0756114,0.95869374,1.0394205,1.009366,1.1094273,1.0624933,1.015334,0.9017056,1.0227516,1.0526104,1.0903254,1.0469536,1.0584099,1.0258814,0.64539784,0.758409,0.9568551,0.9143465,0.8641743,0.8740983,0.8484082,1.0077335,0.9616673,0.93463826,0.9298545,0.8665353,0.9768316,1.0061972,0.97937995,0.6871511,0.0,0.8869265,0.79915726,0.84472376,1.0172029,0.98227906,0.94444364,0.9249441,0.8928403,0.8263533,1.1052027
