,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,sock,soup,spoon,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
strawberry,1.1215011,0.361346,1.3787903,0.6714655,0.59214747,0.5411012,1.0729504,1.485383,1.5003343,0.66785175,1.5160546,1.3926165,1.1287706,1.4915794,1.1877856,1.1748465,0.5876791,0.766696,1.3212316,0.4580226,0.91013974,0.9015441,0.6660886,1.3247254,0.37148726,1.3496082,1.4533885,1.130678,0.73453724,1.3742368,1.176404,0.7228704,1.12295,0.84087145,0.7620983,1.4956151,0.9996937,0.5009865,1.5561692,0.6004715,1.0297158,0.8223868,0.6894865,1.4099035,1.197072,1.2074153,0.5711047,0.53799,1.2315031,0.62425745,1.1869805,0.5359723,1.1185808,0.57517123,0.4966961,0.83535457,0.80742335,0.9423093,1.3813493,0.57638156,0.9830117,1.1641146,0.746313,1.1990712,1.1123793,0.99638486,0.8148681,0.9145129,1.2688965,1.4438825,1.0717946,1.4025027,0.73422545,1.3125976,0.92735326,0.9016438,1.0896623,0.90985966,1.1125815,1.2049446,0.7474576,0.8553326,0.41451287,0.9672441,0.5293156,0.62426573,0.60257727,1.3220255,1.1825604,1.4720864,1.3614635,1.3447875,0.5735675,0.5739431,0.5496638,1.1971651,1.1712908,0.67366564,0.5344064,0.9736457,1.0840226,0.65535486,1.4114445,0.9586293,0.85099924,1.3973079,0.71489805,1.2698673,1.3314348,0.5958084,1.4012496,1.1719806,1.3326503,1.2376022,1.2226781,1.2551569,1.2427139,0.40433133,1.2776707,1.1854215,0.77263665,0.5536798,1.0463697,0.0,1.3971224,1.456362,1.5485086,0.49357158,0.47934437,0.7295575,1.1962014,0.89160365,0.5445275,1.164154,1.1469522,1.3488756,1.0465138,0.46214938,1.2737253
stroller,0.942729,1.3526156,0.80975986,1.0475029,1.1744653,1.2834446,0.87444496,0.7251693,0.46323717,1.3627145,0.7219025,0.72266865,0.83420575,0.5190168,0.9654827,0.92644066,1.2145996,1.0550418,0.71459645,1.388247,1.1388596,0.9170349,1.1427678,0.7123767,1.389811,0.92616713,0.6762205,0.9428032,1.0739661,0.7350816,1.0062532,1.0520542,1.1222757,1.1981894,1.2314509,0.6120705,1.1138916,1.4250907,0.32969332,1.2646015,0.8307562,0.95499307,0.8707142,0.84156334,0.8779162,1.0025045,1.4118588,1.0843179,1.0242231,1.1850177,0.93627876,1.3351424,0.9366602,1.3494635,1.2242548,1.1691533,1.3224361,0.9825513,0.5985681,1.4275075,0.85609794,1.1359987,1.1721189,0.94050336,0.8980639,1.0606753,1.063856,1.0146986,0.8807487,0.7363164,0.8579718,0.8023701,1.2331457,0.7925566,1.0848581,1.2491304,0.7972235,1.1240447,0.78574085,0.6715872,1.283354,1.0641139,1.4146276,0.9074165,1.4576901,1.3407876,1.321815,0.8308337,0.9510107,0.5658989,0.87630105,0.82970226,1.4070084,1.3881199,1.3394802,0.66861963,0.6953424,1.2325847,1.3312972,1.0275053,0.92866445,1.1054642,0.5386162,0.9257916,1.211097,0.7224872,0.992906,0.88410616,0.80377084,1.1732694,0.768635,0.7195775,0.90003765,0.9738894,1.0228705,0.98557806,0.81099135,1.3825486,0.98340166,0.94142,1.3228856,1.2959328,1.0986105,1.3971224,0.0,0.76673186,0.62538487,1.2396314,1.3962516,1.0087979,0.89052343,1.0768533,1.067564,0.9075264,0.87393296,0.7733569,0.9029218,1.4342798,0.8197962
sweater,0.9833063,1.350036,0.3749287,1.1990883,1.3795718,1.3766809,1.2523621,0.58437574,0.57104576,1.4063873,0.56625783,0.584999,0.99970615,0.6328905,0.8549564,1.0731387,1.4401511,1.3589965,0.9747926,1.4562274,1.0075947,1.3203104,1.4442847,0.8558915,1.319187,0.6918509,0.5606808,0.92721546,1.3568594,0.43065202,0.7208732,1.3087543,1.1048851,1.2466815,1.2771196,0.47607005,1.0515773,1.5282252,0.6144336,1.4738431,1.1660063,1.1785736,1.2470658,0.6713487,0.9149194,0.6165602,1.3516748,1.190546,0.6754966,1.308999,0.6399219,1.2628706,0.9063,1.4550447,1.4546354,1.0890151,1.437238,1.1873366,0.8217526,1.401108,0.9494469,0.8894423,1.4116132,0.61545324,0.85358477,0.81844634,0.92001027,0.96559846,0.8493173,0.28434968,1.0551102,0.33953702,1.4343487,0.9275689,1.2964085,1.2854631,0.9400891,1.0139196,0.8717039,0.9162454,1.1581134,0.9495372,1.3983628,1.2515314,1.4441233,1.2934879,1.180028,0.7210553,0.86541605,0.38922393,0.3785149,0.79408467,1.5402939,1.5089809,1.3036237,0.9509702,0.9543882,1.3649166,1.5623977,1.1783153,0.9524136,1.1121399,0.6373713,1.2808805,1.1551625,0.65188515,1.330427,0.7302131,0.54625136,1.5013709,0.24167621,1.0792671,0.4425546,0.86082584,0.8843335,0.9442211,0.7305568,1.515621,0.766471,0.99273473,1.3053987,1.5289359,0.9426925,1.456362,0.76673186,0.0,0.46685588,1.3957825,1.3606031,1.126118,1.0074496,1.414546,1.4778864,0.98386693,0.9013226,0.7580128,1.154805,1.3954012,0.8958296
table,1.0498683,1.4450985,0.5511259,1.2084205,1.333003,1.4514396,0.9822158,0.3210907,0.39596236,1.4655716,0.40913892,0.53342897,1.0108001,0.52207196,0.838916,0.8821115,1.3368245,1.1189361,0.72405195,1.5023491,1.0806035,1.0795543,1.3175699,0.85197055,1.4610727,0.7681153,0.42393625,0.8676731,1.3045293,0.5832549,0.81258106,1.2718397,1.0681293,1.1876364,1.2914022,0.3146373,1.0248361,1.5489311,0.38322973,1.3722835,0.9986049,1.1800454,1.232387,0.6523365,0.8325595,0.7280484,1.3955414,1.2886468,0.7840393,1.38403,0.8950266,1.3894618,0.9545539,1.4913974,1.4184439,1.1301081,1.3919975,1.2240626,0.6178523,1.5350561,1.0704496,0.8953338,1.3655125,0.87500226,0.84023416,1.0161927,1.0265286,1.0498456,0.8653996,0.5300109,0.9073428,0.5602232,1.2940894,0.6994008,1.2017252,1.2057453,0.83478475,1.0756345,0.89267457,0.908517,1.3657918,1.0731149,1.4396672,1.1079521,1.5255573,1.339053,1.2752192,0.6725759,0.81073916,0.5154216,0.59357005,0.63434255,1.5269849,1.5174085,1.4496152,0.8671725,0.8455517,1.3693632,1.3944552,1.1649356,0.9225481,1.1148392,0.62704337,1.1857946,1.1980941,0.5696446,1.2770281,0.68996537,0.70222753,1.4556959,0.5421069,1.0181301,0.66477734,0.8166122,0.8687529,0.62610734,0.71712214,1.6052823,0.70617163,0.9485409,1.3248926,1.5136759,1.033164,1.5485086,0.62538487,0.46685588,0.0,1.417537,1.4844879,1.2612724,0.9699144,1.2790165,1.3933654,0.72423863,0.7596202,0.79339194,1.0580162,1.5257988,0.69189954
tape,1.0493804,0.27661788,1.3807384,0.40578604,0.3282646,0.75717527,0.7442206,1.2116256,1.2996156,0.8147029,1.4192041,1.2765448,1.1662319,1.2174916,1.080973,0.94975483,0.6308522,0.5375896,1.010183,0.73299634,1.0690055,0.6735478,0.83571583,1.2203103,0.72767603,1.3997538,1.3502736,1.0499839,0.5662154,1.3263721,1.2326679,0.56834424,0.95911074,0.7906722,0.8262161,1.4053334,1.0795816,0.61907136,1.3531613,0.6827776,0.818316,1.0232394,0.83763486,1.3366059,1.1002573,1.2379383,0.7888421,0.467335,1.274229,0.68095815,1.1564934,0.9556352,1.0588529,0.729601,0.76216507,1.2159102,0.9661177,0.8471934,1.1319063,0.8763416,1.0471214,1.1739185,0.61821645,1.2809644,1.1090226,1.2690564,0.8397805,0.9878519,1.1010914,1.4219873,0.8658463,1.3645017,0.8053057,1.2654581,0.8045933,1.0535922,1.1667737,0.892037,1.1429648,1.1105361,1.027283,1.190723,0.73501104,0.87365735,0.8148154,0.6240368,0.82012045,1.2361186,1.1391612,1.3928729,1.4094999,1.1743126,0.68042964,0.70308435,0.64760864,1.132307,1.1438076,0.85506946,0.579629,0.9144413,0.9896477,0.9082545,1.2030067,0.7779192,0.7455639,1.3208455,0.892756,1.2962701,1.4751818,0.64312553,1.3818239,0.87829894,1.3931444,1.1873502,1.2170324,1.0868937,1.0260214,0.6249809,1.195318,1.0098966,0.83413345,0.7305968,1.1416601,0.49357158,1.2396314,1.3957825,1.417537,0.0,0.9378549,0.9972062,1.1676583,0.8688908,0.38934886,1.0210959,1.1197679,1.2762423,0.9912379,0.7562123,1.246785
toe,1.2428758,0.73494476,1.1728743,0.9787874,0.9289501,0.6815672,1.2287261,1.4527829,1.4488927,0.56115925,1.3059819,1.3878877,1.142982,1.485385,1.240795,1.271853,0.7802577,1.050425,1.4322253,0.630205,0.7872606,1.0890193,0.6143312,1.2417063,0.50238156,1.1352243,1.2838664,1.2818512,1.0833241,1.2464026,1.0365572,0.8398658,1.0865003,1.044864,0.84561676,1.2996651,1.0444297,0.53717893,1.4916238,0.7013862,1.2051435,0.80524975,0.8449356,1.2605121,1.0558122,1.1620678,0.5407052,0.822542,1.100227,0.75804764,1.0698414,0.16024518,1.1719433,0.64863497,0.72207874,0.40889812,0.66093045,1.1682676,1.3694583,0.20335948,0.9834091,0.9973428,0.89489985,0.9085445,1.2666914,0.6457889,0.9277292,1.0769844,1.2146765,1.3003235,1.1689297,1.1904104,0.8544669,1.2096044,0.975328,0.8167046,1.1608443,1.013699,1.061553,1.2275842,0.35021585,0.68042004,0.31523025,1.0115741,0.3663944,0.7344824,0.584151,1.2662687,1.2,1.337653,1.0912197,1.3166323,0.5922256,0.57715863,0.7519114,1.0622535,1.2763265,0.78410834,0.7585632,1.1131669,1.154164,0.7820335,1.4433218,1.0229352,0.9807417,1.3189216,0.96940166,1.2117112,1.0771898,0.9142871,1.2953243,1.1934171,1.0420243,1.1248672,1.024238,1.181791,1.347456,0.3493154,1.2387364,1.1062763,0.63285804,0.5961563,0.8067262,0.47934437,1.3962516,1.3606031,1.4844879,0.9378549,0.0,0.6163387,1.1054583,0.8448871,0.91240656,1.339838,1.2640288,1.2378101,1.0052955,0.24968624,1.1396644
tooth,0.8065038,0.85334826,1.1794865,0.88836646,1.0598532,0.8841843,1.3488905,1.1953244,1.1124974,0.78753674,1.0713048,1.1812935,0.72293603,1.1468213,1.018198,1.2099408,1.1236564,1.171493,1.2111622,0.91199183,1.0972714,1.1873424,0.9921945,0.77101696,0.5829876,0.9212581,1.2269056,1.0460033,1.0773578,1.1156377,1.1203024,0.9487786,1.1800004,0.9961219,1.0581198,1.1811049,1.0401683,0.8283676,1.148047,1.1323903,0.91024876,0.93443304,0.89609957,1.171311,1.0846803,1.1655078,0.81550425,0.90381,1.1110764,0.7243138,0.9913133,0.6479817,0.82595724,0.5758608,1.0297027,0.779983,0.9003705,0.8564071,1.0128554,0.70578724,0.869275,1.1006917,0.73325276,0.9732439,1.146813,0.78466904,0.97389865,1.1321986,1.1374991,1.1079322,1.2225657,1.0784173,1.0674671,1.2210246,1.2841663,0.9414119,1.0580212,0.7948697,0.9792198,0.79494077,0.6451694,0.75563884,0.64819384,1.1370621,0.83801514,0.8747674,0.8083766,1.2208103,1.1181489,1.1053518,1.018043,1.1620052,0.93308103,0.8550801,0.6637939,0.92384887,1.030508,1.0511452,0.958931,1.0602531,1.0733069,1.0244267,1.187885,1.2655668,1.0057347,1.3126332,0.9933006,1.1508293,0.9243337,0.9881932,1.1427934,1.0689832,0.97155374,1.2181265,1.0397217,1.1103957,1.1246244,0.7027353,1.1202195,1.1029137,0.93794614,0.7675679,0.9488132,0.7295575,1.0087979,1.126118,1.2612724,0.9972062,0.6163387,0.0,0.90076256,0.94903165,0.87712264,1.1248546,1.2272813,0.8879631,1.3309767,0.7225822,1.1723263
toothbrush,0.8340428,1.1846014,0.83356434,0.94829184,1.041844,1.1270205,1.1118037,0.8894128,0.9660263,1.12429,0.99098784,0.9629028,0.77687407,0.81999964,0.8779341,0.90521437,1.2537935,1.1868944,0.8359923,1.2711505,0.76912427,1.0793701,1.2674282,0.9179385,1.0212976,0.94279987,1.0528078,1.140192,1.1647909,1.1106637,0.96226263,1.0084949,0.61170846,1.1082119,0.7618786,1.027955,0.98986876,0.8966757,0.9303765,1.2688417,0.906628,1.2671866,1.180009,1.0076059,0.9889375,0.93037784,1.0268488,1.1771053,1.0155787,1.3009268,1.1618484,1.0331883,0.9859611,0.88848656,1.1927997,0.9609117,0.7489713,0.92924726,0.79904497,1.1637985,0.76630604,0.9746626,0.660627,1.1249977,1.0713499,0.7078035,1.096668,1.1775529,0.74038124,0.9669465,1.1658287,0.85752964,0.90610105,0.97647643,0.925772,0.9692006,0.9684656,0.82167304,0.72378945,0.9162239,1.1186929,0.9713412,1.2256298,1.0378534,1.0416034,1.1594951,1.2198832,1.1445131,0.984079,0.89731246,0.9361807,0.87572557,0.803229,0.78626734,1.2171876,0.82142186,0.8659703,1.1806458,1.1892186,1.06398,1.096408,1.0692223,0.97616976,1.2167821,1.0649388,1.0810206,1.1545522,0.9312169,0.9089508,0.8171458,1.054726,0.95159966,0.9051964,0.9123125,1.0144429,0.88266975,0.9265358,1.176535,0.92520523,0.6606749,1.1180958,0.8498204,0.6754809,1.1962014,0.89052343,1.0074496,0.9699144,1.1676583,1.1054583,0.90076256,0.0,0.9816566,0.9431438,0.9368625,1.1402837,0.89675146,1.0774001,1.1993623,1.1067804
towel,1.15331,0.90927017,1.2828057,1.0549258,0.8405894,0.813704,0.7186221,1.1991298,1.2440966,0.5534161,1.0637263,1.3665713,1.1350541,1.0948061,1.3217475,0.9746884,0.626289,0.64072406,1.0448868,0.6832974,1.0308294,0.64877725,0.5828467,1.0755081,0.8838885,1.1774906,0.93252,1.0144603,0.92596626,1.3843708,1.2036923,0.9779171,0.84306556,0.8244784,0.85759294,1.1871446,0.8780181,0.59419894,1.173378,0.55014026,0.96045196,0.91429305,1.0128299,1.1555376,0.9831954,1.1299957,0.93753004,1.0025135,1.1598957,0.9624661,1.4323405,0.8932658,1.3610818,0.74467367,0.72773635,1.0736006,0.50834876,1.092063,1.278634,0.7937509,0.8125554,1.0731362,0.76479304,1.387614,1.1619728,1.1306188,1.2036859,1.0238355,1.0642341,1.2361614,1.0785077,1.2129315,0.4891429,0.9225622,0.72268146,0.75281817,1.1669347,1.040027,1.0414876,1.0789126,0.9825455,1.0522984,0.8103072,0.29351926,0.77517575,1.0486704,1.1477056,1.017728,1.3534045,1.2681146,1.2000138,1.2266508,0.53449845,0.5699055,0.8780208,0.56912374,1.1018555,0.76188946,0.53865707,0.9545936,1.0148705,1.0655746,1.0518372,0.6709776,1.0433112,1.145148,0.8533191,1.0081016,1.2153955,0.7661013,1.375258,0.88669914,1.174842,0.8209003,0.8919313,0.73637307,1.3455274,0.60998124,1.107717,0.8216121,0.7578745,0.5969566,1.0719433,0.89160365,1.0768533,1.414546,1.2790165,0.8688908,0.8448871,0.94903165,0.9816566,0.0,0.8376178,1.0819315,1.1165003,1.1562119,0.6978384,0.85843027,0.9395609
toy,0.7460471,0.4133045,1.4351544,0.44028842,0.39347398,0.6741622,0.81498635,1.329613,1.2640308,0.7822001,1.4777477,1.2347342,1.0857072,1.1441771,0.9506513,0.7360047,0.51665616,0.70398206,0.7867863,0.6985687,1.0606939,0.6591598,0.73448956,1.1623358,0.6669365,1.5047569,1.3717439,1.0718685,0.564182,1.4057932,1.3251661,0.80414695,0.9144349,0.9297348,0.68105286,1.4168353,1.0866374,0.4283964,1.2816622,0.6274014,0.8834889,0.8721624,0.6350396,1.3857943,1.1450617,1.2694999,0.9235023,0.7647783,1.3948188,0.78836626,1.1888719,0.9173604,0.9501075,0.5854308,0.5688998,1.2501416,0.93412846,0.5168482,1.0625497,0.86228055,0.9212396,1.2847939,0.35023296,1.3197589,1.1105225,1.2698407,0.8697913,0.99930096,1.2310132,1.4248856,0.87643677,1.4592806,0.7613344,1.2535183,0.87874806,1.0788059,1.1602612,0.9023661,1.0007468,0.9690697,0.94976836,1.2641177,0.6231876,0.8761207,0.76441395,0.8956255,0.73192835,1.2214433,1.1170449,1.3811688,1.4929692,1.0932993,0.5333983,0.5438809,0.6583493,1.0309379,0.97386825,0.67668116,0.52118134,0.90441495,1.1390424,1.0314581,1.148469,0.7933172,1.0237224,1.3164306,0.70208883,1.3072039,1.4446108,0.47015965,1.4420214,0.8477217,1.5164622,1.2294974,1.3027982,1.2745662,1.0501852,0.55335426,1.3154458,1.0088365,0.81374913,0.62981975,1.15727,0.5445275,1.067564,1.4778864,1.3933654,0.38934886,0.91240656,0.87712264,0.9431438,0.8376178,0.0,0.9758002,1.1519947,1.2568501,0.93446964,0.66805345,1.3051119
tray,0.92412907,1.0668513,0.9727456,1.0308306,1.0580457,1.0347992,0.81803715,0.60594356,0.83808416,1.2104769,0.90021265,0.83442336,1.0962772,0.77739596,0.73800164,0.59353584,1.2241973,0.61566585,0.4098665,1.0988804,1.2625873,0.77847075,1.2021004,1.1184744,1.1662899,1.219929,0.8991236,0.5115705,1.0577644,1.0998013,1.0654835,1.081047,0.9642659,0.8596202,1.0264063,0.9671742,0.7534277,1.2470589,0.79623204,1.2587682,0.85773695,1.2290473,1.0795232,1.0413935,0.60981256,0.8121463,1.131091,1.1475261,1.1835244,1.3033769,1.0835111,1.2529678,0.9675809,1.2257042,1.24111,1.0981072,1.027291,0.8949904,0.6529433,1.3869064,0.8727866,1.078539,0.885051,1.151188,0.5993148,0.9326597,1.0184709,1.1023711,0.94817966,1.0124693,0.93207604,0.9611151,1.043763,0.8329477,1.1777225,1.1112602,0.8190832,0.86423635,0.79423654,0.95272714,1.2042334,0.9508129,1.3781221,0.9622866,1.3037522,1.1842476,1.2848625,0.85952395,1.0137945,0.9330371,0.9963341,0.7141646,1.2279541,1.2029305,1.0102131,0.9764237,0.731375,1.2426811,0.8670186,1.0642761,0.69957006,1.0619802,0.83186585,1.0893599,1.1377246,0.9465458,1.1107583,0.9843709,0.90590286,1.1105492,1.0347077,0.84790945,1.031227,0.84169436,1.2411996,0.62450033,0.8802053,1.3349466,1.1606957,0.9533183,1.1065812,1.0208542,1.1780076,1.164154,0.9075264,0.98386693,0.72423863,1.0210959,1.339838,1.1248546,0.9368625,1.0819315,0.9758002,0.0,0.96777034,1.0569923,1.1657684,1.3632157,1.157152
tree,1.0333849,1.0601773,0.94820184,1.1365676,1.1172634,1.1294451,0.89249533,0.7432475,0.80678403,1.1626135,0.9191561,0.7897336,0.9856401,0.8908527,0.9228448,0.967984,1.0138158,1.0307515,0.97148716,1.1131828,1.0461369,1.0936393,1.1453693,0.8927423,1.2036169,0.8706085,0.9087953,0.93427193,0.97836,0.90397614,0.9735342,1.1682175,1.1036873,1.0509958,1.1441349,0.87079567,1.0899726,1.1491312,0.8094461,1.0515693,1.0824965,1.0769178,1.1360139,0.8713598,1.0774748,1.0321766,1.1690986,1.0662034,0.8984218,1.1543349,0.95872295,1.2264967,0.9203664,1.0855488,0.9310733,1.1427622,1.1485815,1.0434756,0.9970404,1.2183671,1.1799922,0.87952846,1.2202859,1.011096,0.89872944,1.2044053,1.1516099,0.9926562,0.9356463,0.9549441,0.96725416,1.0388155,1.0631809,0.8832582,0.9150777,1.0122983,0.9557761,1.1467934,1.0788943,1.015002,1.1916689,1.1248066,1.1020592,0.9990243,1.183295,1.1429545,1.048454,0.9634068,0.8781378,0.88879657,1.0652672,0.84055203,1.1269288,1.1136098,1.1036477,1.154399,0.9471689,1.0312853,1.0729429,0.95243514,0.9926212,1.0057285,0.99404347,0.9577774,1.0834163,0.87544876,0.93004346,0.9096874,1.0846684,1.0735282,0.8903927,1.1181604,1.1203353,1.0404519,0.9855648,0.9102802,0.8973467,1.2574458,0.6414843,1.0855403,1.0698333,1.1820004,1.0082438,1.1469522,0.87393296,0.9013226,0.7596202,1.1197679,1.2640288,1.2272813,1.1402837,1.1165003,1.1519947,0.96777034,0.0,0.94760036,0.99663,1.2242911,0.79626274
truck,0.791065,1.2777436,0.9032863,1.1718498,1.311451,1.2092957,1.0893116,0.80580676,0.8129238,1.1321609,0.74150455,0.96196365,0.5794387,0.8914105,0.9531815,1.1716185,1.2424945,1.2303848,0.9987485,1.244383,0.9909147,1.1793593,1.1337872,0.31745023,1.1355736,0.5299097,0.8991547,1.0985676,1.2219354,0.67570215,0.8971698,1.1460725,1.099729,1.2585554,1.1671112,0.7597827,1.2071891,1.231869,0.7172978,1.228584,0.9716782,1.015468,1.1212546,0.73543227,1.0414423,1.0573093,1.0494491,1.2770039,0.814491,1.0409917,0.88159066,1.2487631,0.7148448,1.0851194,1.210856,1.039723,1.1993343,1.0158496,0.7658069,1.131522,1.0980372,0.8486708,1.1378,0.8758454,1.1119647,1.0620146,1.1475244,1.0272856,0.9167942,0.74614346,1.1190486,0.77091193,1.0925597,0.9658129,1.2589248,1.0761731,0.9503702,0.9303351,1.1382692,0.42809057,0.9855682,1.0756323,1.2084155,1.2500947,1.2217237,1.2316267,1.1857102,0.854002,1.0572494,0.7692516,0.72073436,1.0313683,1.1994857,1.216425,1.1585658,0.98116463,0.89036614,1.1837575,1.1977209,1.0024952,1.1737299,1.1755438,0.91327536,1.1591966,1.1430174,0.7563795,1.1410319,1.0189339,0.77646613,1.1400061,0.7734897,1.0487821,0.694415,1.061532,0.72474927,0.9000994,0.9509592,1.2113565,0.8413748,1.1441169,1.1434448,1.2377986,0.96877074,1.3488756,0.7733569,0.7580128,0.79339194,1.2762423,1.2378101,0.8879631,0.89675146,1.1562119,1.2568501,1.0569923,0.94760036,0.0,1.1106972,1.2058132,0.8382058
vacuum,1.2243832,1.0395757,1.1289603,1.1396766,0.8587849,0.94422704,0.6266933,1.1074675,1.1069013,0.7789967,0.97539496,1.3552209,1.2257991,1.273911,1.2889249,1.0389787,0.5605819,0.7679237,0.97861785,0.9020952,0.5093497,0.6002088,0.5069998,1.1451318,1.1282654,1.1433432,0.61325777,1.1215854,0.82165176,1.0159084,1.1741484,1.016577,0.95366853,1.0057391,1.0076493,0.88939244,1.0260348,0.8138587,0.94168,0.47621703,1.0745463,0.793585,0.82870054,0.77355826,1.0025239,1.1560543,1.136195,1.0302954,1.1715229,0.8963485,1.2480621,1.0258569,1.3068978,1.1598724,0.70960534,1.0905008,0.6394989,1.127458,1.147218,0.89523256,1.1283687,1.0711412,1.1639712,1.1472082,1.1759689,1.276525,1.1391916,1.0110884,0.8091386,1.1493452,0.79739517,1.1746576,0.63661444,0.6894442,0.40190113,0.98319143,1.104919,1.232248,1.1926916,1.1875945,1.0374438,1.251458,1.0243058,0.66934,0.79850197,1.12971,1.2116603,0.79235554,1.304574,1.3063521,1.0873712,1.2584926,0.7281731,0.7401639,1.1335231,0.9998588,1.2163628,0.61832726,0.7572922,1.0122024,1.164565,1.0425706,0.75650173,0.50766575,1.117772,0.6312289,0.8064531,1.1809845,1.139333,0.7385038,1.1974975,0.93394357,1.1823112,0.5782796,0.7416961,0.9061976,1.3359692,0.794466,1.038819,0.9852209,0.8128083,0.71956825,0.7836669,1.0465138,0.9029218,1.154805,1.0580162,0.9912379,1.0052955,1.3309767,1.0774001,0.6978384,0.93446964,1.1657684,0.99663,1.1106972,0.0,0.9199324,0.73862857
watch,1.2172263,0.6614208,1.3219069,0.95453745,0.84538674,0.6205878,1.128222,1.477703,1.4437215,0.3689649,1.3767157,1.3949689,1.1938778,1.4930348,1.1964645,1.1863054,0.60417557,0.9763623,1.3653591,0.52745324,0.8086486,0.98734355,0.4971665,1.2433145,0.397605,1.162231,1.3382244,1.3079642,0.9366502,1.3461504,1.0675104,0.8513845,1.0751976,1.0823965,0.74755174,1.3544948,1.1364398,0.30511832,1.4903939,0.53970903,1.198107,0.77442884,0.7623154,1.3212221,1.1472687,1.1728569,0.59711736,0.89536506,1.0831783,0.5731288,1.1193516,0.29223514,1.1283672,0.6002442,0.58926207,0.6760438,0.6806166,1.0886045,1.469701,0.1552515,1.1061369,1.043199,0.85681725,1.0196259,1.3094708,0.95326394,0.9157671,1.028921,1.225723,1.3589756,1.1195801,1.2506527,0.70232594,1.278214,0.94102293,0.85141057,1.2674125,1.0989624,1.325582,1.2116107,0.4013471,1.0078465,0.251503,1.041719,0.2540828,0.7552453,0.5299652,1.2573261,1.2616047,1.3852191,1.138087,1.3286095,0.42361188,0.40579534,0.58703244,1.1698713,1.2340606,0.61755913,0.5335567,1.1093799,1.2996523,0.8084438,1.4076247,0.97279435,1.0196658,1.329285,0.9097676,1.259648,1.1709198,0.72392,1.3463092,1.1821449,1.1129186,1.1563011,1.0523943,1.2351997,1.2893792,0.14627159,1.2613409,1.1719861,0.5602809,0.5480602,0.8754139,0.46214938,1.4342798,1.3954012,1.5257988,0.7562123,0.24968624,0.7225822,1.1993623,0.85843027,0.66805345,1.3632157,1.2242911,1.2058132,0.9199324,0.0,1.2262329
window,1.0998492,1.2490444,0.8565415,1.1981645,1.2014409,1.2178704,0.8805692,0.79514277,0.72148854,1.1180718,0.7665478,0.99864966,1.0273641,0.9398357,1.2058059,1.1670028,1.0000302,1.1124581,1.0720437,1.1392787,0.82666206,1.0836568,0.9999085,0.7148478,1.2941769,0.705559,0.6105098,1.0658047,1.0851463,0.59083945,1.0143176,1.1491781,1.0233531,1.0948838,1.1866192,0.5933742,1.1090808,1.1972616,0.6608883,0.90181416,1.0752608,1.0361488,1.1301801,0.49252462,1.0185474,1.0214492,1.1431087,1.1849897,0.9479935,1.097373,0.9919457,1.1941864,1.005906,1.1917151,1.0253145,1.0330231,1.0636911,1.2263166,0.92459863,1.1134216,1.2395258,0.80480146,1.2935367,0.90986246,1.0928999,1.1621083,1.1760745,1.092235,0.91663903,0.88574344,0.9277245,0.9998855,1.0938264,0.80575573,0.85015035,1.0315728,0.9635665,1.1820045,1.1647172,0.93944293,1.1572719,1.182714,1.1116366,0.93962604,1.2045844,1.1312338,1.2102439,0.7566576,1.0432125,0.91740566,0.9457247,1.0839567,1.1272211,1.1756067,1.2733183,0.90350187,1.1107912,1.0959337,1.1499429,1.0282856,1.0732943,1.1225082,0.9482791,0.87357175,1.0100942,0.53816164,1.0401568,1.0057502,1.0707251,1.1828694,0.89830273,1.1596441,1.018246,0.88086843,0.4939586,0.82821417,0.98715514,1.2400517,0.6711025,0.90259916,1.0074292,1.1848954,0.9294846,1.2737253,0.8197962,0.8958296,0.69189954,1.246785,1.1396644,1.1723263,1.1067804,0.9395609,1.3051119,1.157152,0.79626274,0.8382058,0.73862857,1.2262329,0.0
